濃	成り立ち会意兼形声文字です(氵(水)+農)。「流れる水」の象形と「大地を覆う木の象形と2枚貝がカラから足を出している」象形(石や貝製の農具で林を「たがやす」の意味だが、ここでは、「ねばねばしている」の意味)から、液体がねばねばして「こい」を意味する「濃」という漢字が成り立ちました。
泊	成り立ち形声文字です(氵(水)+白)。「流れる水」の象形と「頭の白い骨又は、日光又は、どんぐりの実」の象形(「しろい」の意味だが、ここでは、「迫」に通じ(同じ読みを持つ「迫」と同じ意味を持つようになって)、「ぴったり近づく・せまる」の意味)から、舟がぴったり近づいてとまる水辺を意味し、そこから、「とまる」を意味する「泊」という漢字が成り立ちました。
畑	成り立ち会意文字です(火+田)。「燃え立つ炎」の象形と「耕地」の象形から森林を焼いて開いた「はたけ」を意味する「畑」という漢字が成り立ちました。※「畑」は国字(日本で作られた漢字)です。
浜	成り立ち会意兼形声文字です（氵(水)+賓)。「流れる水」の象形と「屋根・家屋の象形と人の象形と子安貝(貨幣)の象形」(「お金をかけて客をもてなす」意味だが、ここでは、「しわがよる」の意味)から、波がしわのようによってくる事を意味し、そこから、「はま」を意味する「浜」という漢字が成り立ちました。※「浜」は「濱」の略字です。※「濱」は「浜」の旧字(以前に使われていた字)です。
浮	成り立ち会意兼形声文字です(氵(水)+孚)。「流れる水」の象形と「乳児を抱きかかえる」象形(「軽い、包む」の意味)から、「軽いもの」、「うく」を意味する「浮」という漢字が成り立ちました。
涙	成り立ち形声文字です(氵(水)+戻(戾))。「流れる水」の象形と「片開きの戸の象形と耳を立てた犬の象形」(戸口にいる犬の意味から、「あらあらしい・道理に反する」の意味だが、ここでは、「黎(れい)」に通じ(同じ読みを持つ「黎」と同じ意味を持つようになって)、「すきまなくつらなる」の意味)から、とめどなく流れる水、「なみだ」を意味する「涙」という漢字が成り立ちました。※「淚」は「涙」の旧字(以前に使われていた字)です。※「涙」は「淚」の略字です。
溶	成り立ち会意兼形声文字です(氵(水)+容)。「流れる水」の象形と「屋根(家屋)と左右にせまる谷の象形と口の象形」(口や家のように「多くのものを入れる」の意味)から、「広大で豊かな水」を意味する「溶」という漢字が成り立ちました。
鉛	成り立ち形声文字です。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(土中に含まれる「金属」の意味)と「2つに分かれている物の象形と谷の口の象形」(「川が低い所に流れる」の意味だが、ここでは、「穿」に通じ(「穿」と同じ意味を持つようになって)、「穴を開ける」の意味)から、土に穴を開けやすい金属、「なまり」を意味する「鉛」という漢字が成り立ちました。
鋭	成り立ち会意兼形声文字です(金+兌)。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(土中に含まれる「金属」の意味)と「分散する事を意味する文字と口の象形と人の象形」(「いのる事によってかかえていた悩みが分散する」の意味)から、ものを分解する金属を意味し、そこから、「すろどい」を意味する「鋭」という漢字が成り立ちました。※「銳」は「鋭」の旧字(以前に使われていた字)です。
鑑	成り立ち会意兼形声文字です(金+監)。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(土中に含まれる「金属」の意味)と「しっかり見開いた目の象形とたらいをのぞきこむ人の象形と水の入ったたらいの象形」(「鏡にうつして見る」の意味)から、「金属製のかがみ」を意味する「鑑」という漢字が成り立ちました。
鎖	成り立ち会意兼形声文字です。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(土中に含まれる「金属」の意味)と「小さい点の象形と子安貝の象形」(「こまかい」の意味)から、細かい金具を意味し、そこから、「くさり」、「錠(じょう)」を意味する「鎖」という漢字が成り立ちました。
鈍	成り立ち形声文字です(金+屯)。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(土中に含まれる「金属」の意味)と「乳児が髪を束ね飾った象形」(「たばねる」の意味だが、ここでは、「頓(とん)」に通じ(同じ読みを持つ「頓」と同じ意味を持つようになって)、「つまずく」の意味)から、切れ味の悪い金属を意味し、そこから、「にぶい」を意味する「鈍」という漢字が成り立ちました。
